Area,Value,Room,Living,School,Year,Floor
156,630,3,2,0,2004,24
38,240,1,1,1,1992,6
108,355,3,2,1,1999,24
169,750,3,2,0,2008,15
50,163,2,1,1,1988,6
161,860,3,2,1,2002,10
62,310,2,1,0,1986,18
119,245,2,2,0,2001,6
59,230,2,1,1,1988,22
90,250,2,2,0,2000,6
54,139,1,0,0,2010,19
99,430,3,1,1,1990,21
119,375,3,2,1,2010,18
196,1050,3,2,0,2006,9
87,260,2,1,0,2001,9
92,368,2,1,0,1990,20
80,220,2,1,1,2001,28
53,246,1,0,0,2000,25
65,169,1,1,0,2013,18
125,255,3,2,1,2004,18
58,300,1,1,0,2001,15
85,190,2,1,1,2005,6
61,138,2,1,0,1995,6
47,147,1,1,0,1998,30
54,125,2,1,0,1970,5
98,385,2,2,1,2009,18
79,385,3,1,1,1993,6
98,450,2,1,1,2005,17
54,195,2,1,0,1987,6
95,210,2,1,1,2003,7
163,550,3,2,0,2002,5
58,182,2,1,1,1988,16
117,440,3,2,0,2011,26
136,405,3,2,0,1999,24
72,223,2,1,0,2009,19
85,315,3,1,0,1993,12
76,277,2,2,1,1997,6
107,405,4,2,1,1995,6
56,245,1,1,0,2006,20
91,345,2,2,0,2001,23
61,206,2,1,1,1995,5
75,309,2,1,1,2000,25
189,740,4,2,0,2004,0
60,335,2,1,1,1990,6
45,335,2,1,1,1973,6
80,368,2,1,1,2004,28
48,255,1,1,1,1992,12
62,190,2,1,1,1987,6
136,360,3,2,1,2007,15
117,430,3,2,1,2000,22
112,400,3,2,0,2002,11
56,245,1,1,0,2006,20
54,230,2,1,0,2010,11
81,208,1,1,0,2010,27
82,162,2,1,0,1998,6
195,668,3,2,0,2000,32
86,300,2,1,0,2000,29
59,180,1,1,0,1998,24
82,189,2,1,1,1999,6
48,96,1,1,0,2008,11
91,169,3,1,1,1995,6
195,526,4,2,0,2007,22
110,390,4,2,1,2012,21
125,700,2,2,0,2005,16
74,275,3,1,0,1990,20
143,315,3,2,1,2004,13
111,440,2,2,1,2003,27
180,360,4,2,0,2005,7
137,590,3,2,0,1997,2
109,200,2,1,1,2006,7
58,245,2,1,0,1986,6
62,190,2,1,0,1990,7
91,290,3,1,1,1992,21
149,320,2,1,0,2007,7
91,410,2,1,1,2000,28
72,450,2,1,1,1993,17
128,700,4,1,1,1987,16
101,270,3,2,0,1994,18
139,1050,3,2,1,2004,6
118,410,3,1,0,1996,24
247,399,4,2,0,2001,13
70,265,1,1,1,2000,15
70,415,1,1,0,2001,26
60,186,2,1,0,1994,6
92,245,2,1,1,2012,12
130,320,3,2,0,2004,6
47,190,1,1,0,1990,16
68,170,1,2,0,2013,18
84,230,2,1,0,2007,18
51,135,1,1,0,1995,6
114,360,2,1,1,1996,18
52,320,1,1,1,1991,11
50,135,2,1,0,1993,6
45,180,1,1,0,1989,20
39,120,1,1,0,1993,24
125,420,2,1,1,2004,30
114,560,2,1,0,2004,15
99,800,2,2,1,2003,16
79,295,2,1,0,1994,22
51,122,1,0,0,2011,19
65,140,1,1,0,2004,6
64,265,1,2,0,2000,26
48,148,1,1,1,1990,6
118,270,3,2,0,2001,6
89,310,2,1,0,1998,24
172,1250,2,2,1,2011,28
136,348,3,2,0,2001,6
105,240,2,1,0,2006,7
94,198,2,2,1,1996,6
83,185,2,1,0,2005,11
68,320,2,1,0,1998,6
67,210,1,1,0,2004,23
81,405,2,1,1,2003,16
55,335,2,1,1,1981,13
45,180,1,1,0,1992,14
96,370,2,2,1,2006,27
62,215,2,1,0,1994,19
229,2023,3,2,0,2012,18
75,260,2,1,1,1995,6
98,325,2,2,1,2003,5
130,615,3,2,0,2001,16
78,470,2,1,1,2003,15
125,338,3,2,1,2006,6
67,236,3,1,1,1982,6
43,145,2,1,0,2005,23
173,600,4,2,1,2003,19
86,300,2,2,0,2000,29
61,240,2,1,0,1986,16
114,234,3,2,0,2001,6
82,315,2,1,1,2009,6
77,135,1,2,1,1996,5
66,245,1,1,0,2005,23
93,300,2,1,0,2006,12
43,120,2,1,0,1988,5
111,406,2,2,1,2002,21
85,205,2,1,1,2005,11
65,135,1,1,1,2003,6
86,410,2,1,0,2005,14
63,180,1,1,0,2000,6
126,500,3,2,0,1990,16
78,510,2,1,1,2002,6
69,350,2,1,0,2005,27
55,245,1,1,1,1999,19
65,135,1,1,1,2003,6
38,240,1,1,1,1992,6
78,322,3,1,0,1982,6
170,650,3,2,1,2000,29
65,350,2,1,0,1996,11
94,310,2,1,0,2001,22
65,265,3,1,0,1970,5
77,455,1,1,1,2006,14
103,300,2,1,1,1996,25
109,405,2,1,1,2008,32
57,199,1,1,0,1995,6
81,310,2,1,1,1998,18
137,499,3,1,0,1999,24
66,179,1,1,1,1999,6
88,443,1,1,0,2010,19
78,180,2,1,1,1971,5
65,280,2,1,1,1991,6
123,680,2,2,0,2004,21
114,410,2,1,0,2000,30
115,270,2,2,1,2008,11
72,300,3,1,1,1982,16
47,260,1,1,0,1988,7
126,210,2,2,1,2005,11
106,235,2,1,0,2007,6
57,186,2,1,1,1989,6
40,380,1,1,1,1980,12
149,470,3,2,0,1999,28
61,163,1,1,0,2003,6
190,280,4,3,0,2009,10
61,380,2,1,1,1980,16
58,209,2,1,0,1990,6
190,1050,3,2,1,2012,14
79,325,2,1,1,2003,6
122,760,3,1,1,1999,7
41,170,1,1,1,1985,6
128,480,3,1,0,2004,6
118,395,3,2,1,2003,12
249,340,3,1,0,2005,7
58,340,2,1,1,1982,6
48,385,1,1,1,1991,6
77,144,2,1,1,1994,6
207,860,3,2,0,2000,21
70,390,2,1,0,2004,16
105,550,3,1,1,2000,16
65,215,2,1,0,1993,6
158,567,3,2,1,2000,32
59,320,2,1,1,1992,1
94,560,2,2,0,2011,26
61,275,1,1,1,1995,18
58,278,2,1,0,1993,14
90,530,3,1,1,1994,2
86,265,2,1,0,2008,34
97,700,2,2,1,1999,6
43,145,1,1,0,1993,6
84,300,2,1,1,2001,18
74,425,1,1,1,2001,14
215,950,4,2,1,1999,9
102,490,3,1,1,1998,16
92,280,2,1,0,1999,18
85,410,2,2,1,2000,6
94,355,2,1,1,2005,16
97,275,2,1,0,2002,6
89,230,2,1,1,2006,16
60,360,2,1,1,1988,6
49,195,2,1,0,1979,6
87,350,3,1,1,1997,6
94,300,2,1,1,2001,25
143,335,3,1,1,2004,28
149,315,3,2,0,2004,13
112,470,2,2,1,2008,27
102,375,2,1,0,1999,24
100,430,3,2,0,2005,8
118,250,3,2,0,2001,7
112,360,3,1,0,2000,22
98,240,2,2,1,2001,6
118,268,3,1,1,2003,7
58,285,1,0,0,2012,24
72,285,2,1,1,1992,9
79,230,2,2,1,1997,6
65,295,2,1,1,1995,18
86,205,2,1,1,2000,20
63,203,2,1,1,1987,18
154,740,3,1,0,2005,15
90,500,2,1,1,2004,20
140,287,3,2,1,2008,20
227,860,4,2,1,2012,6
61,350,3,1,1,1983,6
62,260,2,1,0,1993,15
58,128,2,1,1,2001,6
50,210,2,1,1,1988,6
64,245,2,1,1,1980,6
97,176,2,1,1,2003,6
48,255,1,1,1,1992,12
60,219,1,1,0,1982,24
90,460,2,1,1,2003,28
161,280,3,2,1,2001,7
40,155,1,1,1,1989,6
92,188,2,2,0,2010,11
86,265,2,1,0,1997,34
122,345,3,2,0,2007,22
105,480,2,1,1,1996,14
94,630,2,1,0,2002,22
118,350,3,2,1,2011,14
126,650,3,2,1,1998,6
59,200,2,1,1,1994,6
58,148,2,1,1,1986,6
62,230,1,1,0,1999,6
65,205,2,1,1,1995,24
132,530,3,2,1,2007,11
65,275,1,1,1,2003,10
93,170,2,1,0,1998,6
97,145,2,1,0,1996,8
96,370,2,1,1,2005,15
209,910,3,2,0,1999,8
84,190,2,1,1,2001,7
152,499,3,2,1,2009,9
58,273,2,0,0,1987,16
123,730,3,2,1,2003,26
88,390,2,1,1,2000,21
68,280,2,1,1,1999,6
49,135,2,1,0,1980,6
62,260,2,1,0,1993,15
82,312,2,1,1,2005,18
99,280,2,2,1,2003,10
93,250,2,1,1,2003,5
70,265,2,1,0,1997,6
128,520,3,2,1,2006,9
258,750,4,2,1,1999,6
69,155,1,1,1,2000,22
143,280,3,1,1,2004,15
170,640,4,2,1,1998,20
117,265,3,2,1,2001,10
35,175,1,1,1,2002,20
39,95,1,1,0,2000,20
107,260,2,1,1,2004,16
109,405,2,1,1,2008,32
440,3500,3,2,0,2008,13
86,225,2,1,0,2000,23
72,140,1,1,1,2008,16
86,270,2,1,0,2001,28
88,240,2,2,0,2003,5
134,279,2,2,0,2002,7
91,305,2,2,1,2000,18
55,190,2,1,1,1983,6
47,107,1,0,1,2005,18
51,195,2,1,0,1985,16
142,580,3,2,0,1998,25
102,250,2,1,1,2004,11
91,230,3,1,0,2005,6
81,185,2,1,1,2010,24
72,450,2,1,1,1993,17
148,730,3,2,1,1999,18
60,175,2,1,0,1987,6
69,300,1,2,1,2007,24
70,335,3,1,1,1984,16
58,225,2,1,0,1995,6
67,130,1,1,1,2006,6
93,350,2,2,0,1989,26
114,290,2,2,1,2004,6
57,210,2,1,1,1986,6
114,410,2,2,0,2005,22
160,450,4,2,0,2001,1
151,570,3,2,1,2005,10
109,280,3,1,1,2007,6
40,160,1,1,0,1980,18
81,160,2,1,1,1999,6
53,135,2,1,0,2011,15
136,500,3,2,0,2010,26
74,410,3,1,1,1987,22
161,860,3,2,1,2002,10
88,300,2,2,1,2006,28
42,130,1,1,0,2000,20
89,218,2,1,0,2005,6
153,810,3,2,1,2000,28
76,190,3,1,1,1995,6
136,750,3,1,0,2002,2
82,205,2,2,0,2007,15
116,530,2,2,0,2003,31
68,360,2,1,1,1983,16
200,480,5,1,0,1998,2
89,455,2,1,1,1991,6
68,395,2,1,0,1996,9
70,230,2,1,1,1998,6
83,186,2,1,1,2007,27
55,285,2,1,1,1979,6
31,220,1,1,1,2002,20
68,155,1,1,0,2010,18
91,130,2,1,0,1996,6
77,265,2,1,0,2001,20
59,275,1,1,1,1999,24
92,310,1,1,0,2007,19
82,430,2,1,1,1998,19
68,300,3,1,0,1980,14
80,185,2,1,0,1997,6
54,180,2,1,0,1993,6
209,910,3,2,0,1999,8
50,118,1,1,0,2012,23
58,240,2,1,1,1990,6
62,200,2,1,1,1995,18
54,190,2,1,0,1983,5
89,300,2,2,1,2010,26
103,595,2,1,0,1999,16
105,280,2,2,0,2008,12
60,100,2,0,0,2012,12
37,198,1,1,1,1985,6
142,700,3,2,1,2001,18
126,465,3,2,1,2000,24
78,350,3,2,0,2012,15
64,303,2,1,0,1993,16
80,375,3,1,1,1986,17
156,750,3,2,1,2004,15
62,160,1,1,1,1999,6
167,1100,3,2,1,2008,24
118,318,3,1,1,2006,6
37,142,1,1,1,2010,21
70,330,2,1,1,1995,18
117,470,3,2,0,1996,30
70,180,2,1,1,1996,18
124,250,3,2,0,2003,6
90,390,2,2,1,2005,20
40,145,1,1,0,2010,17
262,1250,5,2,1,2006,11
44,245,1,1,1,1989,18
122,390,2,1,0,2004,21
117,755,2,1,1,2005,19
98,220,2,1,0,2005,6
273,880,4,2,0,2003,3
48,195,1,0,0,2000,25
50,190,2,1,1,1985,5
60,460,1,1,1,2010,22
87,290,3,1,1,1995,6
89,208,2,1,1,2004,13
50,175,2,1,0,1988,6
96,220,2,2,1,2002,7
71,305,1,1,1,2000,28
73,150,2,1,1,1995,5
78,300,2,1,0,2003,9
77,350,2,2,1,2010,9
112,330,2,1,0,2001,6
166,330,4,2,1,2002,7
180,580,3,2,0,1999,32
68,290,2,1,1,1989,6
128,310,2,2,1,2000,31
88,210,2,2,0,2003,6
127,440,3,1,0,2006,21
69,550,2,1,0,1980,12
105,370,2,1,1,2001,5
78,180,2,2,1,2005,6
136,375,3,2,0,2004,6
48,277,2,1,1,1978,5
115,278,3,2,1,2000,6
80,163,2,1,0,1994,6
77,420,2,1,1,2003,14
67,147,1,1,0,2003,12
62,165,1,1,0,2003,24
71,265,1,1,1,2005,24
48,220,1,1,1,1990,8
193,1100,4,2,1,2005,19
61,185,2,1,1,1995,6
75,235,2,1,0,1995,17
39,110,1,0,0,2012,7
89,248,2,1,1,2001,25
83,300,2,1,1,2000,18
163,550,3,2,0,2002,5
58,255,2,1,1,1985,7
85,190,2,1,1,2005,6
122,225,3,2,0,2008,6
33,75,1,1,0,2005,23
58,300,1,1,0,2001,15
54,125,2,1,0,1970,5
55,205,1,1,0,2005,12
220,860,3,1,0,2003,21
91,202,2,1,1,2012,12
90,395,2,1,1,1993,18
98,430,2,1,0,2002,16
49,168,2,1,0,2012,16
54,125,2,1,0,1970,5
62,299,1,1,1,2006,19
55,255,2,1,1,2008,6
127,275,3,2,1,1998,6
69,158,2,1,1,1990,5
135,300,3,2,0,2002,7
83,300,2,1,1,2000,18
77,195,2,2,0,2010,20
44,120,1,0,0,2011,17
83,375,2,1,1,2001,6
45,120,1,0,0,2012,17
87,387,2,1,1,1996,18
73,130,2,1,0,1996,6
90,290,2,2,1,2010,27
48,175,1,1,0,1980,24
104,435,2,2,0,1998,24
43,185,1,1,0,1991,6
55,116,2,1,1,1985,6
14,110,1,0,0,1985,3
141,260,3,1,1,2001,17
131,255,3,2,0,2001,6
62,240,1,1,1,2000,24
103,550,3,1,1,1997,18
105,330,3,1,1,2000,6
59,315,2,1,1,1985,16
152,499,3,2,1,2009,9
96,210,2,2,0,2005,12
85,275,2,1,0,2002,24
62,315,2,1,1,1975,6
60,195,1,1,0,2005,15
86,360,3,1,1,1998,14
63,190,2,1,0,1996,21
117,255,3,1,0,2003,14
84,165,2,2,1,2002,6
83,195,3,1,1,2000,6
64,150,1,1,0,2011,20
60,360,2,1,1,1988,6
88,499,3,1,1,1990,6
54,243,2,1,1,1979,6
155,1050,3,2,1,2004,9
122,390,2,1,0,2004,21
145,660,3,2,0,2000,31
58,270,2,1,1,1982,6
168,780,3,2,1,2003,18
127,240,3,2,1,2003,6
105,170,3,1,0,1994,6
93,470,2,1,0,1998,19
72,240,1,1,1,1998,18
75,138,2,1,1,1997,6
38,105,1,1,0,1997,20
92,225,3,1,1,1997,7
452,1200,5,2,0,2012,3
126,500,3,2,0,1990,16
108,338,2,2,1,2003,25
74,310,2,1,0,1999,22
59,170,1,2,1,2001,20
76,230,2,1,0,1999,18
81,315,2,2,1,2005,27
65,350,2,1,0,1996,11
149,695,3,2,0,2000,22
64,138,2,1,1,1996,6
96,320,2,1,0,2004,21
81,357,2,1,1,2000,20
69,345,1,1,0,1998,20
65,265,3,1,0,1970,5
142,608,3,1,1,2000,22
54,260,2,1,1,1978,5
78,180,2,1,1,1971,5
95,275,2,1,0,2002,17
180,1360,3,2,1,2005,10
102,310,2,2,0,1998,7
73,160,2,1,0,1995,6
121,726,3,1,1,2008,11
59,290,1,2,1,1999,24
88,255,2,1,0,2003,6
63,203,2,1,1,1987,18
39,128,1,0,0,2005,15
61,151,2,1,1,1986,6
119,368,3,2,0,1999,6
70,230,2,1,0,1990,6
60,460,1,1,1,2010,22
54,205,2,1,0,1993,6
56,200,2,1,0,1979,6
109,200,2,1,1,2006,7
57,135,2,1,1,1990,6
88,430,3,2,1,1996,6
45,358,1,1,0,1998,6
239,1400,5,2,0,2004,15
148,700,3,2,0,2008,12
57,205,2,1,0,2011,14
158,567,3,2,1,2000,32
59,320,2,1,1,1992,1
123,230,3,2,1,2000,6
113,299,2,1,1,2000,22
80,320,1,1,1,2003,25
40,155,1,1,1,1989,6
151,580,3,2,1,2006,11
131,680,3,2,0,2002,27
136,360,3,2,1,2007,15
108,259,3,1,1,2000,7
150,165,3,2,0,1999,6
134,220,4,2,1,2002,7
61,175,1,1,1,1998,6
61,390,2,1,1,1990,6
91,200,2,1,0,2003,6
40,140,1,1,1,1980,5
271,950,3,2,0,2002,3
232,1300,4,2,0,2002,13
109,399,2,2,0,2004,6
65,405,2,2,0,1999,12
139,770,3,2,1,2004,20
58,200,2,1,1,1985,6
72,360,1,1,1,2004,26
88,410,2,2,1,2010,24
203,1230,3,2,1,2011,6
98,430,2,1,0,2002,16
161,740,3,2,0,2002,27
64,166,1,1,0,2000,29
57,240,3,1,0,1979,5
360,1350,4,2,0,2005,5
109,370,2,1,0,2002,12
90,390,2,2,1,2005,20
133,620,2,1,0,2006,9
51,162,2,1,0,2012,16
80,333,4,1,0,1986,6
74,330,3,1,1,1990,16
88,375,2,1,0,2004,9
28,75,1,1,0,2007,17
60,170,2,1,1,1992,6
43,270,1,1,0,1986,11
138,320,3,2,1,2005,6
50,150,1,1,0,2004,11
56,310,3,1,1,1980,6
85,170,2,2,1,2009,21
97,460,2,2,1,2000,28
48,230,1,1,1,2010,21
63,225,3,1,0,1989,6
60,236,2,1,1,1989,18
122,345,3,2,0,2007,22
83,315,2,1,0,1997,7
135,545,3,2,1,2000,14
57,430,2,1,1,1986,6
75,175,1,1,0,2008,21
70,170,2,1,0,2011,32
85,365,2,1,0,1999,14
103,340,2,1,1,2006,9
79,435,2,1,1,1986,12
150,660,3,1,1,2000,25
77,445,3,1,1,2003,6
78,265,2,1,0,1998,7
90,358,2,1,1,2003,18
58,240,2,1,1,1990,6
63,148,3,1,1,1993,5
128,205,3,1,1,2003,6
43,252,1,1,1,1993,6
60,130,2,1,0,1991,5
66,315,2,1,1,1992,12
92,465,2,1,1,2002,22
127,240,3,2,1,1996,6
119,320,3,2,1,2004,25
71,153,1,1,1,2008,16
74,280,3,1,1,1991,12
66,206,1,1,1,2000,7
84,230,2,1,1,2005,7
100,220,2,2,1,2002,10
49,288,2,1,1,1980,6
51,120,2,1,0,1994,7
76,600,3,1,1,1991,6
72,170,2,1,1,1998,6
57,165,2,1,1,1990,6
115,645,2,2,0,2005,31
96,210,2,2,0,2005,12
117,600,2,2,1,2004,26
44,138,1,1,0,2011,17
83,195,2,1,1,1999,6
67,380,3,1,1,1989,6
40,380,1,1,1,1980,12
60,255,2,1,0,1982,6
107,390,2,2,0,2000,31
62,145,2,1,1,1995,6
55,245,1,1,1,1999,19
70,260,2,1,1,1991,15
62,190,2,1,0,1990,7
71,158,3,1,1,2002,6
48,140,1,0,1,2001,14
67,178,1,1,0,2006,28
173,440,4,2,0,2007,11
73,395,1,1,1,2003,26
76,460,2,1,1,2003,6
129,450,3,2,1,2008,25
143,250,3,2,1,2001,7
87,370,3,2,1,1996,6
63,185,2,1,1,1993,6
72,220,2,1,1,1995,6
52,105,1,1,1,1995,6
89,155,2,2,1,2004,6
120,335,3,2,0,2006,6
60,140,1,1,0,1997,6
90,298,2,2,1,2008,20
80,320,3,2,0,2012,16
86,165,2,2,1,2001,6
87,440,2,1,0,2000,27
116,850,2,2,1,2006,18
96,305,3,1,0,2002,7
86,265,2,1,0,1997,34
110,300,3,1,1,1999,18
179,830,3,1,1,2001,9
143,330,3,2,1,2003,31
50,210,2,1,1,1988,6
186,520,4,2,1,2010,24
57,190,1,1,0,2002,22
47,160,2,1,1,2012,16
71,140,1,1,1,2008,16
60,396,2,1,0,1985,6
53,325,2,1,0,1986,6
88,238,2,1,1,2003,6
48,408,1,1,1,2003,21
73,260,3,1,0,1985,6
81,370,3,1,1,1990,16
141,581,3,2,0,1992,16
124,385,3,1,0,1998,24
104,435,2,2,0,1998,24
48,132,2,1,0,1976,5
141,705,2,2,0,2000,20
80,520,3,1,1,1992,20
97,380,3,1,1,1997,30
60,205,2,1,0,1979,12
145,335,3,2,0,2003,18
85,285,3,1,1,1994,14
97,180,2,2,1,2002,6
132,400,3,2,0,2000,30
93,528,2,1,1,2001,14
100,200,3,1,1,1998,6
72,145,2,1,0,2002,26
78,155,2,2,0,1997,6
69,210,2,1,0,2009,24
126,430,3,2,1,2002,10
47,237,1,1,1,1989,18
70,435,3,1,1,1954,3
62,274,1,0,1,2006,18
153,425,3,1,1,2000,14
60,100,2,0,0,2012,12
59,265,2,1,0,1996,6
106,325,2,1,1,2004,6
96,210,2,1,1,2002,32
314,1660,9,2,1,1997,4
118,410,3,1,0,1996,24
152,450,3,1,0,2002,24
55,150,2,1,0,1981,6
88,245,2,2,1,2007,18
142,333,3,2,1,2000,6
41,195,1,1,0,1988,6
89,410,1,1,0,2008,30
135,390,3,2,0,2005,2
64,177,2,1,0,1994,16
55,400,2,1,1,1980,12
96,305,3,1,0,2002,7
77,340,3,1,1,1987,5
69,265,2,1,1,1998,25
105,240,2,1,1,2005,28
88,255,2,1,1,2004,6
95,168,2,1,1,2002,6
100,200,3,1,1,1998,6
142,300,3,2,1,2003,13
92,270,2,2,0,2007,15
113,330,3,1,1,2000,10
87,265,2,1,1,2009,1
165,1150,3,1,1,2003,25
68,235,2,1,1,1998,6
95,238,2,1,0,2006,9
61,245,2,2,1,1990,6
58,240,1,1,0,2004,24
63,218,2,1,1,1995,6
84,230,2,1,0,2007,18
108,338,2,2,1,2003,25
152,265,4,2,1,2001,6
78,350,3,2,0,2012,15
63,150,2,1,1,1991,5
105,166,3,1,1,1994,6
124,240,3,2,1,2007,6
101,510,2,1,1,1999,18
97,204,2,2,0,2005,15
107,480,2,2,0,2001,15
87,230,2,1,0,2004,6
89,600,1,1,1,2004,13
88,245,2,2,1,2007,18
130,575,3,2,1,1998,24
229,350,4,2,0,2001,14
98,430,2,1,0,2002,16
72,315,1,1,1,2011,25
84,230,2,1,0,2007,18
126,372,3,2,1,2005,12
37,105,1,1,1,2006,21
142,1140,3,2,1,2012,24
144,378,3,1,1,2003,10
116,850,2,2,1,2006,18
59,265,2,1,1,1990,7
131,750,2,2,0,2004,13
60,322,2,2,1,1990,6
54,225,1,1,1,2005,2
179,630,3,2,1,2012,6
98,220,2,1,1,2006,7
124,460,3,2,1,2000,28
130,270,3,2,1,2002,12
66,160,1,1,1,2005,20
111,215,3,2,0,2002,11
49,133,1,1,0,1993,6
111,270,3,1,0,1960,5
62,205,2,1,0,1987,6
120,520,2,2,1,2006,15
94,480,2,1,1,1998,7
95,195,2,1,1,2010,18
55,200,1,1,1,1996,18
216,450,5,2,0,2004,16
86,260,2,1,1,2000,6
57,210,2,1,1,1993,18
63,280,2,1,1,1996,6
169,249,3,2,1,2001,7
282,2400,4,2,1,2012,18
65,226,2,1,0,1995,18
132,530,3,2,1,2007,11
56,235,2,1,0,1982,6
89,266,3,2,1,2010,11
49,182,1,1,0,1993,6
112,315,2,2,0,2007,22
51,180,2,2,0,2012,16
169,660,4,2,1,2005,11
90,325,3,2,1,2013,6
136,405,3,2,0,1999,24
85,170,2,2,1,2009,21
76,250,3,1,0,1992,6
116,348,3,1,1,2006,28
125,270,3,1,1,2002,7
62,170,2,1,1,1993,6
57,202,2,1,0,2011,14
79,198,2,1,1,2004,6
97,223,2,1,1,2000,32
96,210,2,2,0,2005,12
89,550,3,1,1,1986,6
101,210,2,1,0,2007,6
101,247,3,2,0,2002,17
63,195,2,1,0,1985,16
45,185,1,1,0,1998,7
104,245,2,1,0,2008,21
90,370,4,3,1,2008,6
71,520,2,1,1,2003,10
48,115,1,0,1,2005,12
56,230,1,1,1,2000,20
64,320,2,1,1,1995,6
71,305,1,1,1,2000,28
59,310,2,1,1,1990,1
78,260,3,1,1,1990,21
70,165,1,1,0,2002,11
80,250,2,1,1,2003,6
75,225,1,1,1,2004,18
158,290,3,2,1,2003,1
135,300,3,2,0,2002,7
132,340,3,2,1,2005,5
99,405,2,2,1,2001,5
94,410,2,1,1,2003,24
100,220,2,2,1,2002,10
110,215,2,2,1,1998,1
107,375,3,1,1,2000,15
169,660,4,2,1,2005,11
89,360,1,1,0,2003,31
200,480,5,1,0,1998,2
68,240,2,1,1,1993,6
37,126,1,0,0,2009,24
54,180,2,1,0,1978,6
60,328,2,1,0,1985,6
55,208,2,2,0,2001,15
63,255,2,1,1,1991,18
91,330,2,2,1,2004,26
51,178,1,1,0,1998,18
72,335,1,1,1,2000,24
127,275,3,1,0,1999,6
58,138,2,1,1,1989,6
28,104,1,0,0,2001,24
139,680,3,2,1,2005,32
50,190,2,1,0,1970,6
1124,1900,2,2,0,2002,5
120,930,2,2,1,2005,16
50,178,2,1,1,1990,6
92,249,2,1,1,2000,9
107,600,2,2,0,2002,16
139,325,3,1,1,2007,5
64,265,1,2,0,2000,26
84,190,2,1,1,2001,7
61,255,2,1,0,1992,6
104,265,2,2,1,2008,10
64,177,2,1,0,1994,16
84,290,2,1,0,2006,24
111,307,3,2,0,2003,6
97,190,2,1,1,2000,32
90,550,2,1,1,2002,18
109,345,2,2,1,2005,15
86,228,2,1,1,2003,24
61,128,1,1,0,2006,6
43,160,1,1,1,1980,6
67,260,1,1,1,2008,6
98,280,2,1,1,2005,7
122,215,3,2,1,2003,18
67,270,2,1,0,1982,16
57,390,2,1,1,1985,6
50,360,2,1,1,1982,6
93,250,2,1,1,2003,5
72,262,2,1,0,1998,6
92,530,4,1,1,1994,6
77,195,2,2,0,2010,20
115,730,4,1,1,1961,4
80,320,3,2,0,2012,16
96,625,2,1,1,2011,16
71,140,2,1,0,1993,6
58,128,2,1,0,1982,6
108,230,2,1,0,1998,6
124,910,3,2,0,2009,2
168,265,4,2,0,2005,7
64,220,2,1,1,1993,9
87,265,2,1,1,2009,1
69,490,2,1,1,1980,12
100,200,2,2,0,2010,10
50,200,1,0,0,2003,19
126,650,3,2,0,2004,12
66,170,1,1,1,2000,7
90,168,2,1,1,1996,6
142,585,3,2,0,2005,20
66,270,3,1,1,1983,6
73,215,2,1,1,1995,18
196,635,4,2,0,2004,14
53,250,1,1,1,2009,17
40,249,1,1,1,1982,6
80,135,2,1,1,2003,6
90,565,2,2,1,1994,6
43,165,1,0,0,2007,19
58,290,2,1,0,1997,6
66,245,1,1,0,2005,23
121,320,3,2,0,2002,7
142,608,3,1,1,2000,22
64,260,2,1,0,1983,12
62,223,2,1,0,1996,6
124,580,3,2,1,2004,9
154,710,4,2,0,2001,6
90,565,2,2,1,1994,6
70,230,2,1,0,1990,6
35,108,1,0,0,2000,21
60,270,1,0,0,2006,25
94,255,3,1,0,1995,6
137,470,3,2,1,2004,9
111,430,3,1,1,2009,8
109,500,3,2,0,2004,12
158,495,3,2,0,2005,3
59,265,2,1,0,1996,6
73,164,2,1,1,1994,6
90,390,3,1,0,1976,5
97,370,1,2,1,2002,12
41,228,1,1,0,1990,18
136,348,3,2,0,2001,6
79,314,3,1,1,1990,20
108,150,1,1,0,2007,27
78,500,3,1,1,1990,6
64,190,1,1,1,2010,17
56,135,2,1,1,1986,6
119,850,3,1,1,1999,6
44,270,1,1,1,1993,6
130,360,1,1,0,2000,30
121,720,2,1,1,2004,11
113,330,3,1,1,2000,10
103,304,2,1,1,1999,10
58,232,2,1,0,1998,14
87,265,2,1,1,2009,1
71,305,1,1,1,2000,28
74,275,3,1,0,1990,20
75,290,2,1,0,1995,6
39,268,1,1,1,1984,5
55,170,2,1,1,1987,6
52,220,1,1,1,1999,25
104,285,2,2,0,2000,10
80,450,2,1,0,2004,11
90,390,3,1,0,1976,5
180,780,3,2,1,2004,17
61,355,2,1,1,1994,20
129,235,3,2,0,1999,6
46,183,1,1,0,2011,8
51,190,2,1,0,1990,5
80,390,3,1,0,1989,21
46,105,1,1,0,1995,6
43,213,1,1,1,1992,13
63,185,2,1,1,1993,6
50,220,2,1,0,1995,6
95,235,2,1,1,2008,9
138,360,3,2,0,2010,21
122,650,2,1,1,2000,18
59,310,2,1,1,1990,1
85,430,2,2,1,1992,16
55,176,2,1,0,1993,4
110,380,3,2,1,2013,28
136,430,3,2,1,2011,6
148,700,3,2,0,2008,12
90,430,2,1,1,1998,27
104,500,2,2,0,2009,18
78,510,2,1,1,2002,6
126,650,3,2,1,1998,6
117,585,3,2,0,2005,17
59,140,1,1,0,2001,6
88,363,2,1,0,2009,20
60,205,2,1,0,1987,18
98,375,3,1,1,1997,26
163,700,3,2,1,2009,20
79,275,2,1,0,2000,24
72,265,1,1,0,2003,21
55,130,1,0,0,2012,17
